id	label	n_chars	sha256_text
a4288	GERCEK	196	fc74097973c547d47f6aa09a0717512ea0bee07e43a9ffb7ff1353b2fc2d3a81
a2508	GERCEK	201	f442af409d366eba40f7e941a0dd029c22c01a4d59240a03aca977664367a0fa
s2134	SATIRIK	197	577d49851bfe9d8520058e81de6174f928ea2d803a23703cb24de26cc316ae2d
a1833	GERCEK	199	9088f6dbd7f7e109b712e885f323eefa7aa22bba8f6fd3863da11cb8f9979261
s1361	SATIRIK	199	b99e30f988ad7d4c277b23506dfe7e26cb56ccb7eccc1fb7682baf1658e0415b
a3211	GERCEK	197	756045e4fc8fc3013815ed70b79a158f28e7f5030f69726ba0db20e4ad39cb26
s0426	SATIRIK	201	6638e64c0c58ee443df33bc578ee36c3aedb534f21285877da450230d03b7420
s1989	SATIRIK	197	d33297356029e1e51b76bf0c35a1d478d37c40e8d787f7157509c59fa90c4a97
a3302	GERCEK	200	f79cff32a0e49eaad10d009eace2b48531cd30e6eafcc8e0ff10d4b98bde8052
a1885	GERCEK	201	d168e9b81f010ab419bce7d0b1d7813f4743c9e65136eac6c2dd2e7e3c5b8373
s0639	SATIRIK	198	b3c49611593141a9b2c07eb54e644a1a9456d48ef3de5d1a8b84418f1a34eecd
a0090	GERCEK	197	f040cbb6fbbf93b49c61c3ffd0e31c53e72be38f4865495d9c4b6361a3e7f500
s0272	SATIRIK	200	c3b33f6c69d4ca9e3bffb634886e0657082d648b4cc32352c5af590623cde4d5
s1358	SATIRIK	201	fa5f70786c587b04f5526770b8d195d8beb4b78043a545569f568757e5ad4f6b
a0977	GERCEK	195	853c79d998f0d785d88812beb5e11c9e88046a061003ad2a5547ec896f019940
s0148	SATIRIK	198	705498d66f321811cd482c5934193771e7ba25cc323497bc9e465c5fe7abc44a
s0445	SATIRIK	193	53346ee5c095867daa8286368b6bf635f652e871678b79dbf7a7f2db7247a866
s2039	SATIRIK	193	f8b8bdb741b3ed3bb3934ac86037c5356120f7c99171e1bc5631f3f0bf090470
s1863	SATIRIK	192	fd01728621c4da747475b881d904eda7a786a6e48481b544ff2d2ba8025cd9e5
s0866	SATIRIK	195	6b35e7948e54106698f3d91a5257102bcd1937176f10702cb608ee9866314c10
s2113	SATIRIK	199	051e04e0bc51385161e05244471e2b4df67bc8c0e919c31603bb643861b61154
a4653	GERCEK	200	e2617bc0a2f64b2c8db1872c69fa74644be8c5d7175d96ea9f8a5b34a47fdf7f
s0678	SATIRIK	200	f0703d74acf341091b13c1f3370d66c593c68eb52fa3362bd461289234ff141b
s0313	SATIRIK	199	b8eb55569017e86d2e924d2afa5b86679de8868ad8030c63eb3ff9ac89b48fc4
a0897	GERCEK	199	789a23175d8c601a753b417a37707afd23f18d49973e763662b96dc683917de9
s0669	SATIRIK	200	92ee6a1f25afd37b79c088ce196bdbcea11d8a6c391fe85ed7b45a82ad38c9d3
s0222	SATIRIK	200	f108386172afcd580f72d41487e68a6732a7848757a344debd4b76d5fd60603c
s0221	SATIRIK	199	22473c83909aa0f45526319e9a3f18cb4773b35a23c09e491e2081e02f98573f
s1409	SATIRIK	200	50c6acc0a0fba3e8a8952b54fc937500fcb04b4a07dfe8a737508bcb3b89e415
a4450	GERCEK	193	ca9b97e858e57ada94c0b3058111ed47b7e5e9a8754a35abe9a6008b1f903b5f
s0352	SATIRIK	198	db861abc3e5bf5d99b7772fd0d120616159c31aa9c62416535a24c383451914b
s0182	SATIRIK	197	8f9996cedd46c64436a3f07c8569f3579b765584aabca98f984750feeb15914c
a2568	GERCEK	195	7b3722289559ec808e8f18ce3e56ca5d94eee8a07ed037c030badfa9d544e9cf
a3049	GERCEK	198	38e865c5d56793964dd5c50d48e3ad763fd0d972b89f0d52e8cc83b53fa6f9bb
a4519	GERCEK	193	14faabfc7e6c7461f24bc008008f03d4b3ebdaf13a52ed9e774c56bae54e7c2a
a2365	GERCEK	189	5c7d4c354a0debbd0b7fcc190971978d8720577e1583fd6ec8b9ecbbbc88225e
a1955	GERCEK	199	facd8fe8010b43940f25d6fc70b65d9ae693931a4825a3276a7535b9dc018328
s0513	SATIRIK	193	7dda95c7c6eff977529a9b2e357560fc175c30db9f4e7012a6c0b472e01cfd18
s0275	SATIRIK	200	e5226c207b4f75871d60b362e3a0552b66eb37264b587bffecc399f87c80c903
a3563	GERCEK	201	1f92ec0fa0c179a292fe0161fa5c72373f562be4f30b433110110a87aff961ba
a2423	GERCEK	197	9748778b3ef670e20d63e621d2f3ba2dc6d09fe653fdc7a3a9cd40285a15feb5
s0876	SATIRIK	201	c0859f7a0e2fa4ffd0d5b93495c004bd2b068231730d98e6400ce82a4abe2b19
s0422	SATIRIK	195	c4d7e15a877de9389a29d349ffd139f453d8373c86ca2966b3c701b0b89ecb70
s0304	SATIRIK	196	c548c357f7589eb522fd59439b2604b268208ea403ab60f4f92a7f7f0134aa96
s1680	SATIRIK	198	10fe41c757eac2e1707ac718a4214d991658cd7a02059a720ac6ffc874499452
s1920	SATIRIK	191	e987c19da9061aa130e27e0df0481e5ca0b8f52bacd9c2794364d18e6df82dca
a3908	GERCEK	200	3466f169feef899acd9472a0a9a32753baa8cea48c486c1c92c5b611441edac3
s1356	SATIRIK	194	85d188bced5b2cb6069dd3d6460cba027824a520dff4a45b44882947eb4dd22f
s0320	SATIRIK	200	10aa51f7de255f12f106ae1d691be8f9b85cc6d8b289f471b0c203f2ea198630
a3377	GERCEK	199	42f0103aa53a9ffcc873d646bb211d39d1186dd98ad4012fbd99513ba302c087
a2858	GERCEK	194	cd4e3b9194854787ab8d732897633261a74400c9a3e60c5a7918395448f8b7ec
a0678	GERCEK	196	9b66a5c8a5293ec118bca2626bf2f7e2a2d7bc7c7809685c90619a94f61234d8
s1612	SATIRIK	196	8c10463573b2af5f53445c9d2b5d18c4f0a9845fd905abc44b4abbe1cfd3f1d1
a1508	GERCEK	198	3022856797d7f23f21ec80bd31fd1b6d5cf6254e5d6384541569eaf29335f600
s1484	SATIRIK	195	f2fe606dc186417470551e41b79948702dfba8c44c0c53d22099e7f921151f5e
s0790	SATIRIK	198	90db0f6fac89fac90359c1f964841e9b21608db89047a36b0feff92728b55abc
a2857	GERCEK	201	2732f50de139008cfd2f76b1eb2026af7319d19507823e53204707b0f54239b7
a3824	GERCEK	197	f79910e6a2b69d3870e0afaab205cab516d99a87350a50d63ee8c3f0d8b83b8f
s0990	SATIRIK	201	1c61f36a353fc041d90f09ef2b755738babfe7f776f136636f21ae23af1ce1d5
s0578	SATIRIK	196	439a8a2f5bd273b1790b1c97de08219b161e112aa1d8872a505df2a92af0b68f
a4200	GERCEK	197	103561552822ea39c107526ed6856c239651a8ac2fd6c7d0b34ca7094de9814c
s1466	SATIRIK	197	a9f6965ba8a66e30812f96d6d9373b587dd72d1f1c5492678d8bc542131e25a8
a2222	GERCEK	199	c9054be72b674b1b5511df585287480270ad53a06fd6c62eae0ef9a7c61065f8
s1950	SATIRIK	200	5eac74da2cdcf42f96dcfeaf1ee562f8e3dcb190f2aa2a6c7bd8f64071bf4d7a
s0166	SATIRIK	197	8cc779447abd0e772d65bf6e2b2cdc044d260fc3db5ef078dc3ebf28d6123e30
s1322	SATIRIK	195	2dc5b032d54de33d73f0a14eccc1f416b300ec22b53b1f61210308df633a55fa
a1820	GERCEK	197	4491904326e3dded7235f36365cc08397f8bf66031f29fc9f99bc31ba866b59b
a3227	GERCEK	199	f869265f9e035919d3dffafd9ffa82660b492364474c9ef19b153bc190d0a313
a1560	GERCEK	201	b6e8c83e1f6a776bc8e7b0fda52a8f04b1ddac085977dfedeed5bed8f59720ca
s0637	SATIRIK	198	1fc668553599968bb8d7d2c085753ec8e8cb68f52da4b710c5a75d748ebc78e2
s1799	SATIRIK	199	6e94fed21304a34e435ae3c55d789b3dceb70a254b1f027031cd4cd42db2b2e3
s0494	SATIRIK	201	1e3cca37db2d8d3b63409aaef2ca4b0901d9e2096dab9ba0c0accdcc0b4ee5ed
s1116	SATIRIK	191	059d4438a3fb5a8fdb75a91f9a06dd92b37c6391b617d59e861d2a6f8ef0e49b
a3072	GERCEK	198	f57620afc2142568b58e9a12922518ba745231dc21fbc9e301856a9b9831d442
a0476	GERCEK	199	a0f635232378caac015edfceee6013b3277d29dd50f38e4d9aefbae234b10cf9
a2946	GERCEK	201	34858de6ee1b8e98a1a082526ea3619c4b766127272817a242b3081989d4f22e
a2219	GERCEK	198	4d7ed40549b922c78837b7edf68197ec7134725796565cfd8b1677c5cc2cc3ee
s1672	SATIRIK	197	bf08612d285c0d69eef22023a626e3ac14f744a8c80e31d9a48eeebb3004cb41
a2532	GERCEK	192	e848b1997a9bf120477a3d04dc724158dd3615abb207961c8c6da54c55730e6c
s1587	SATIRIK	201	9d8d6bd649973993a5ae66fc698ae86d72882ac85ca2d57f8058a75cb41cc57c
a1063	GERCEK	200	673f26069d2bf388e494d825833174f81b0476b67479ea90557f529cce8060a1
s0321	SATIRIK	201	672da7b395ae4e7e6da411000c789168826f82cb504b2eeda0a8fa720fb908ef
s0778	SATIRIK	197	9d203eb9e44bf382111972a383e006b9f6fd27670ae021b23c0fba08930319be
s0675	SATIRIK	196	fdc91145b111391eb60b1a79dad8e528e7e98a5739d42c6a81caeef105cdb78e
s0413	SATIRIK	194	131cc921fa8835e2af6e5fe3e7064d76e6ae1d9e9f059bd65ecd85367aee893a
s1798	SATIRIK	199	816ba03c5ff1051cfbf3bd8a77d8e812f5bca4d6eb03698ac872a98e0beda87a
s0184	SATIRIK	199	0595195b5b44f6739bbbaa1e84075745ffda50485f1c8877034df5c49ad84eba
s1445	SATIRIK	189	03c08f3814d764647ec4598966c4e29c926e06bc4d5ecc07568936e8d58eccf5
a2126	GERCEK	200	172dd60e7bcccc7548a8a603693fce701bfabd4e9bc1001d0e1cfce564196bdc
s1576	SATIRIK	199	2b01f09ca6676abccff4fd596db091fb1750da0e702df5f6e48c97c80e62eb0a
s2031	SATIRIK	197	fea7398c06f94d7416da5d3254d50d9acb17d0f74f9944e96add122374b1fb15
s1099	SATIRIK	196	dd2dd6568e0f36ffea89ffa62c3c63d408839959db66a30e3bb64abfbce250bc
s1339	SATIRIK	200	f5bfeb867c3258f801649fa7bf43eed284c25dc6edd9c373bae31be8f20321f7
s0848	SATIRIK	199	7c1bae705df9094e11364614e1dadf29ce0058725e8d37adc92202d194c8bf60
s1375	SATIRIK	190	cc217e71a2d1fbd5e27d539035cda76bb64935b24f2c303bb4417ee9389ab1d9
a2424	GERCEK	191	24bb89ffbd591e933a7c6e2095ec02c81618badebf12d5df327e0f0aa3579b3f
a3738	GERCEK	198	cb3edffa685eef4581bd3808fa1610fa6278883a9bb7272f665aa400f16e544a
a3901	GERCEK	200	c27b4997ca1b9bbac5d9c3682a44be7c4e2dcb0f6785b39aedf1bb3b79efd319
s0392	SATIRIK	196	3a479a25b5ffdb6303ad0da91439e2de98191fc9f78fbe7df84fe721d019bea0
s0590	SATIRIK	201	ec18bb349de0b1896f98913048918bd3cd916df8b5b24cf380ef2b9b871235b1
a2815	GERCEK	199	d467a0a3d48d4a4d25278c14926fb11e59b58dd1644d8dea744f3fcaf863792b
a3425	GERCEK	200	f53b48ab147f12d41c920ce11b7a5ac5721b27bef84e0a537a9400f689adf16b
s1184	SATIRIK	200	017c255b4f04e9c6d1a8a569c8636075c20614dcee67ed34921ee05d018b2c87
a3795	GERCEK	201	3ab147963e4f47d954b148f83d006eaa022bd9f764c49f097a95e2401797c857
s0540	SATIRIK	193	936d8626887c79d5d6d916261e52e18c7d0c6839d0fcbc3530da0f9337187801
a3649	GERCEK	200	8250613b54fbe3dae15e19aa45450cb259c341373f63486f2329b813b09b8f98
a4256	GERCEK	197	d98c34e557adbe36cd4b7dd625773eac0c993d7e17c091c11f110e03fa2e0694
s1178	SATIRIK	201	d26b379b7fd346b1ede94b1c4f2f8f9d238013d14c25598ee19e3b0f4c16be74
a0976	GERCEK	201	12589db32b46b53fb2238314433b2657f746d7b1af6876b47cb182aa532ce50f
s1966	SATIRIK	197	749c32bd307a2a8ed220b249ac87f915c08891d7be29a62f7674004c66e40a2b
a4265	GERCEK	200	478ff737020f169b91c2d13c576ca5c432ac8f3a70334f81953fe0c7292ed0b7
s0243	SATIRIK	201	0995309e0904e717a62fd8f6e47cb6c33da020da1266e3554f474e8693c23d21
a2898	GERCEK	194	e1716d1c8e01ce8ca3bae79ed9101b504c186f4da8089c53180bc907f016d488
a2362	GERCEK	198	cfa0ce399d3dfa45a0cf9d207e58c2f11292adfad9ff0512ccc56b7a7fdae8cd
s1448	SATIRIK	196	576cc1f54a5d3eef3cb0354e9f135957c1d363440e2ccfa6c20927184d66640b
a4000	GERCEK	197	33bfa997dc85ea26e67693d5b752221bc6c4948f7aa3c1b8789d6cb1a2ae83e6
a3670	GERCEK	197	7a68c8d626986620c3a9e912815149b032714957395eddeb07ffb59402c88433
a0566	GERCEK	195	de2635f5295b378c4795e3fe15ab2cac7cdccfa87c32bb5bbd0d4cac0af1102f
a1806	GERCEK	198	5ddd8693b0e08ab8b48b7dcba6586cdd08259ec78e8d2d3fde945d05c9ebe882
s0407	SATIRIK	200	85d98aeaac88981a2ffed2c50ed687beb9e9bf4ffb52cbf8ad38a3c77114e2ef
s0631	SATIRIK	198	ad7de1855d65bd4d2878e3bfaaebdcbfce76195fd5c2d0f2b6a44846507e798b
a2310	GERCEK	198	964da00492c83c3160fc0abe5b4ef6f93982ebfee5f4edafc7aba5e93344c0e9
s0251	SATIRIK	193	41c5f9b99290d77661cb5872a25cbadaa66eaed8aad4fbfa3cfc74297831f210
a1916	GERCEK	199	873c716a746776dca0238f8bdb556c6ab11e2e44293232417129cfe1d81626e4
s0547	SATIRIK	193	78a684082c1c7c3e8dc2cf594d05b66dd9090101d3cc4101c66e6d012610253d
a2610	GERCEK	201	d1f9af9af2330c664b445ff5160b66e34aa71de294d58e3560bcd75c372e0925
s1887	SATIRIK	197	c400f25e13ad32ba116b30c5d349467d7579e26fe2ed5466c868e86987d6578c
s0041	SATIRIK	199	dc8c7caf76509fc00b30beb3aea9dc066bbbec6be6932608580d706fb7d93c99
a4689	GERCEK	197	91049064c49e5bff0195825b897a154c7befef040872cb202ba729c45db8ff8d
s0559	SATIRIK	194	b402968394c4181c8f8c87bdd4ea4e46c4b453f06a1baf4758d11c1d943c7f63
a4356	GERCEK	196	f2366bfc389b54f215ca643971b0db75745eed8274c7e483533d2f30bf8bd25a
a4379	GERCEK	194	58b538c1c4c5079929c0d8cac04d578e764e761521a59eb37971f7b343569ac2
s0617	SATIRIK	197	51d8ad07ba2eb0e8cd1bf14b5d10aa6244146c1e4baa36f1e645b352b9073967
s0594	SATIRIK	194	02b2d567b69b3662bde4e7761a697f0e5f29bd8af64fd95dbfa4f0ca2200b951
s0600	SATIRIK	200	81366d9758f521720bb23c291448c7c651c81366de1af0bf345c4eb9dec5b4ec
a4489	GERCEK	201	3fbf7d46cc2a0b4eeda9ca5292024a38e1be508430ae32d8a7ad114841046736
s0173	SATIRIK	200	6ce72d64fb45a4c0f8148d7265e891669e849d804f34e0b7ab915af28bc6345c
a0630	GERCEK	197	543829976fd5ba8a29061ad6fcf7be496c480d46e7cd066e8eff5f49b633020d
a3177	GERCEK	200	64e04b4b037ae2a9e220a3da40af7f6a201f678c73147bcbd1d27891218fa8cc
s0887	SATIRIK	201	df5aae433f813d8d43a1f3b0f8da9b0e5b7481e4cdfbcd58795fc529bc73a59b
a1740	GERCEK	199	4480c5968fef0e6c8b2d243c1226959c5f2ef44bf490a9022872060088a1888c
s2024	SATIRIK	195	9a1afe5520473d9c2d1681003cfbac274f309c2ec72e96c1683c0cb57a4ccbd6
s1219	SATIRIK	198	da64684b74cdb0cb517edf3e58fc06bbbcf99692b2c8ad6879671e5d191345c9
s1054	SATIRIK	194	624cc5d695aa0539029300b2b2fbdcd8fded3a6e6faf1c4010d7dbb3b71bdabf
a0611	GERCEK	200	0d386a7c970817b02f4034d367ea7e42d4bdc211697184151a0fe4c7b6760245
s0816	SATIRIK	201	7ed082a1db0b485e8791229409e08ec9d20e8fd2ab1e33b2e600df4093d6bf74
a1255	GERCEK	200	bc88699749d869a7b6de92a6575a957879379c77fbc073b79a41b9e8f7311e6b
s1955	SATIRIK	197	ec347d60b7ee8739e92c87c36be6930db076d6b6b74cb1c8b7a960dbeb0a784e
a0244	GERCEK	193	7a08c829967c74cd57685f6e1b1a6633bb316e5f44dd2f0475e0462481aad1b0
s0938	SATIRIK	199	f1640b9cc861b488299245d3f9c6b3a010845b280bee8affc2e6784506b6e16d
s1459	SATIRIK	200	a0b52f867b1086b332f2802f200e381963031db0d3b4c510c1fbd4b32b45b404
a0908	GERCEK	198	dec0f07485ec3d8fb500918330631a085209a2729e7904c630a507d622ffb8c5
s1827	SATIRIK	196	d1273c0117559b8b01513abec66fedfcc943c698979d2cb6bf9e424f25f3b4c3
a2571	GERCEK	201	cf2f018b8545189c1982e0c8395d6e124910b895cc741da156aaa6f8900b1155
a2962	GERCEK	189	67f9915b6bcd9b39dc97d5f8ae4facc004cf853ad10fa5759268c7ad1c57cd79
a3220	GERCEK	200	d4aa2f426d65612be0aa29ce8c59fc2fe5b8921dc7c0ea5dadeed6665249524f
s0587	SATIRIK	200	d6ef29c20b97baa74df03d55f450f7750c849d70b86406b439d70760d647cb16
a0074	GERCEK	199	2d1e9adcb9813ae5797a7e5142c3c85d0bd340bbe987a0cce696856840a91f2b
a2429	GERCEK	195	283cfd5e91675b4f95ca281a1ed869d99e6c23a53c89de3fb300318b356c5926
a2358	GERCEK	196	f60b75989661dbd080eac4ef2ad7d5140a98beaaca5db7a912092e4fdf001081
a4809	GERCEK	200	257294df53905f38c4c05a97ce666b1f493fe6884de9facea64f0ab7f061af59
a3403	GERCEK	200	d9d8d3d7ff01ed6a397eb172ec8f413e2d14b904ed2cf1170041e68cecebbbee
s1924	SATIRIK	198	72bb529c2e1b9d41b4a53c311dbde1231e29c4f35b8df26de60d0290830aaa6f
s1600	SATIRIK	200	4817718f295ed08e52aa18901321bf57597b487b63e04381a6c1c1eb67740cb3
s1257	SATIRIK	197	4e480adfb6ab692b33b10f6893d2e1e1ee9eb2f13abbffdb0c5e0295f9f266b1
s1462	SATIRIK	199	30992994d164dcf7df42ab513cf3469628eb393da1ee84ee35ade1fddbfb2ccd
s1229	SATIRIK	201	b82efd8fc86ac2d90ea8fc9c8865b678b90f9da4b38a21874b737547a407465e
s0078	SATIRIK	200	308a4091fe13f8896fbab574b65ae7dc856df085abd13b58ac81289ba503e451
s1515	SATIRIK	201	2d98cf008e984f848ffa7b3595b3f322be7d3863a72641ff0a5aeb025492c8a7
s2111	SATIRIK	198	1e9b93dc335152406fb52c7f38cdf26832aa455608032be02da4fbb08ca00bd1
s2087	SATIRIK	197	3152b5d8adbc9b06fca59896ddab867e19b32906bd1ad17a4f6c23da900b1d1b
a4848	GERCEK	197	b1fadc208988e59db4d64e4a6b45ba33094822de587ff8a166234b610fd45b7c
s0098	SATIRIK	201	2a9a481f4d5f074049d83b6c292cae5452d82a2772513dd4f1901205180681db
s0315	SATIRIK	191	cc8dff81d0b65e94b90d24f47da9a497938cce38dab2373b6b5e36e0b7b0b814
a1409	GERCEK	191	60b7e5267c6a068d2169a0064596170428472df034a16d7783e0dff63c0f4108
a2608	GERCEK	201	8a83fecc07f7749c94a71e45c723bd9cd2eec636dbc722563218d69a076d5b6e
a3322	GERCEK	197	9eb8918b80bb501c0cec1c52fc498600e83de31f77837fe625b45604fce9e3de
a3994	GERCEK	195	d4ad38eaf0ce88dc16e36b2b0789f0b08fdae3befa81afb4468577c14b0ebb95
s0444	SATIRIK	201	b61b574ab4b10f7d1319527da611f55d25e95c27d2cd029f2775a67dc8fff8ab
s1908	SATIRIK	200	ce4ce84f8349f1f14d5ea7108e988dc68aeb247e18183c363b9131003d51296f
s1136	SATIRIK	198	436f98b3b7f2f471dbab1092a9fdf0f42eecab9a54cd6b8f9f258d5e07a74b25
s0894	SATIRIK	191	5e535ffa64feebf85ef56ccd81ba09020d9dd30217f33166a43039a7bb6970fd
s1985	SATIRIK	195	08fc501844174d9a4499dfc27f08fd73cd1016f32a7e8c12d7ce77b9748d9b9d
a1312	GERCEK	193	4e8aff0b05fe65624141973124282dcaae2bde551fcbfddbcbb16371ce7a6230
a2874	GERCEK	200	8da42b6ce0598ef3eb9d9e1d611ef853278de7cf049aadfd3303df5e6759583d
a1614	GERCEK	195	a1838be7e49e547a4928cf5d3403e36a6bf5c34f94900fa729479a6d3ef0d0d2
a1966	GERCEK	196	91089c9bf9993274dd3d8fa81a1e8aeb3d3e7b64072351b221bbdd07ce0a0823
a0097	GERCEK	193	cb277d76f2e12230a279db5d4dc4b922f0c885f5cb45f646bde81f7409d57f5f
s0870	SATIRIK	198	ff98c0cc611bcbef53d33496acdc0d9a5e797e3c5274e5d5e6d5ffb30dbcf90f
a4312	GERCEK	196	a130e546377f4ecae1f1caa689f918ac4e759eb9828bef103dc1aa80c9d754df
a3956	GERCEK	194	0335863c9b4b79b023ea0ed9904c5bd6ff372ea6dc85143664781b18cdcdb384
s1370	SATIRIK	201	745f2771e73d9979476119c71ce617f583b014e691476a9373f7f1430d846e39
a4732	GERCEK	190	a30b5b1a9a08091a967164986f204501b28632d160fb83afa14ce31d3f599020
s0159	SATIRIK	197	09ca1125e0f44540923c34f918c27fba496db65699451f0c4fe70c7bc4612c10
a2297	GERCEK	197	ecd868904186c4ae66252051fa023e8df5a1ea360178dca231bcd5b2428badea
a4746	GERCEK	196	273cb8d50204d5925f5b79af0a65d3f549126e5c0c3aed0c98fb487b5f5cd0e7
s2069	SATIRIK	197	5963fe3768ceb9aed53714daa39659f665cb26615e17eca1c4d85e9345dc625d
a2125	GERCEK	197	bb8bd62345bdb4f898d607292cc596bb5a29f021edd6cefefd60d6f28dbd72fe
s1617	SATIRIK	198	2ff6eebaab6b83bb56d5a5b858c0fbd8cf6bab2d33bf16568c6e7d717a5e80a1
s0394	SATIRIK	198	d3263a3cc844a561ddd28bfc7918f9c65c44515f0accdec9b661c580d84757d4
a1203	GERCEK	195	62c0832f7be4e639f3ef8ebd4cedae478e23429b8e4c91dc630a8b23445e322c
s1226	SATIRIK	195	adf44bc8f2b6a390db5d903b73ff70dea4c676ef2d887d1f861bce1fc5699843
s1720	SATIRIK	196	3e3efe7881f9b1c1dc1338baf96dc687579f7f16c8f5e7b5982d66488e921c10
a2674	GERCEK	198	807d544f3eadd9fa571aebc81b87f7032ee47f9fec154c79a764932b9859e3fc
a4493	GERCEK	196	a2677531d1340f47fe9d11d8669db27b18a0f394a5fef120b8e1140182fe6a81
a4410	GERCEK	193	0b63c1d7e0ee964e46f127357ff57b83939869b1f61e50add100b405e8c696a0
s0935	SATIRIK	201	4bb0c38fe331058ce8847f561a307e696182dc061e1029c31a301b9c8b09b6eb
a0606	GERCEK	194	bf66d68ae291191b67186a63576a75fc7695f8cc3237f33a89ea0f612036feaf
s0451	SATIRIK	197	bfd75f8a4749dd91c35c23559c3f46a69222450375f7c9a703ffeb36b15a788e
s1299	SATIRIK	196	5c5abc59278bf58002df55d2c72e41e1d00ce1903d63cc3dd507e59c2c69eadf
a1176	GERCEK	197	8ddfe3139f6eec34482c71012a683d72bdb965408bf4c63638bfab2f63b9b49c
s0702	SATIRIK	197	1d8c942d5e9ba6b462eceb8406180621d77b3c994e6fd635ce0ea093a06e0606
s0804	SATIRIK	200	88d27e1e5976f9a74082aede4e1754edeffadf2e0423ac4246b8af477c0694d4
s0741	SATIRIK	195	07f74003f8703934f17205d7feaf6da25d2eff66963990567f93b78a9898d028
s1032	SATIRIK	198	9967bf552906dee40d0ad8dca257acac66fc9e7acabd0fee7fb189c21daeffbd
s0553	SATIRIK	199	c1097a2b5e85e2011975fa04e4c3214cd8636423de6c60a094c0ffb1e944552a
a4258	GERCEK	196	06d13a3e7f73bcbce6c2832c724aee0a4a403bd6d0f21b2311d5de87ae548fc4
a0644	GERCEK	201	bec5837704862d97f96634276382ee03479a328b326920055a58ba5d3d18d7f6
a2729	GERCEK	194	2d22861202ebfc030c9153a92cfcd8fdc5e03649b04e5bf80a03036bf93dcbf5
a2810	GERCEK	197	467b090ee527c22de835929892e53d17cc4a35d08964e1a6b97117b35b27f6ea
a1377	GERCEK	197	6ce7e81c67527cd59ae58f22b82eec3d68d52ea54cbf940a0d63f3238272fa58
s1813	SATIRIK	197	f583d45f2503345c9ee8f6acf5ca36f32c58a1901968cf440e4e823aa78af9ed
s1267	SATIRIK	199	7e03e71bb1331a6e77dfcdc257e63e23b225a6f02e37ab65995f606f259bd4f1
a0153	GERCEK	201	453442dacb6c4c4da1ff87fa7ced904401c008f4c53e265e760475f937bf4132
s1563	SATIRIK	199	86606a6820344725ab737d31bac9aa88ed04e367a3f5bbc81afbf1f9ec507e41
a2116	GERCEK	201	c1fed304ffab21417ef526919b738d56dae74a5940ecfbc25161adb552328156
s0844	SATIRIK	195	bcf9d70455640f806bec596a1caf631a00eee8db022b52993af2516ac4df6158
s1925	SATIRIK	199	3b631a86052d1836ec00669015273ba7c2feb7c23020f305126493588b1c33ee
s1685	SATIRIK	194	5647de76f7f2142b486d649e002103c895881476c030e93e8c7ffe59e6e5c83a
s2003	SATIRIK	194	183a6d3fb89cdc0a94c547f6925b7f98c7ac326b533f1f9530726f2ae98b4522
a2942	GERCEK	191	29a090e5e4d8f9d0d0587986760f670a30fcf925c3f8684311666a9dd2306b88
s0779	SATIRIK	193	9e1a50d1912c555116c45f79654ffd20d1fbd3b8f13b9765761537aef8da65c7
a0935	GERCEK	198	192c6efd223b84a6f2761156097b18af085b5fb52d8a2e85b348f8260ef665bb
s1117	SATIRIK	200	6f70690cbd6925d10947b9bece5989253ef42a884f19675b8bc22d1efcadaecb
a1507	GERCEK	197	d06b72b383e5e16c2a19d3eeebf3b6fba5fd942a040b61613832c9b29bccaa2d
s0265	SATIRIK	195	fa89aec7578ea812ef897e424ac740383136a049fd2902bb2dafa8d94a54c1b2
s1216	SATIRIK	200	cece1eb464299fe6c283fd77295cfdd7c602b1176d8c9c41e952b927ad88ca69
s0325	SATIRIK	198	01ccc7cb0e3f418ea0a8c7fa4a9d578d26df5ebbd017fd9a706f6552b1ba3950
s1460	SATIRIK	198	13de741472735c9a870b811d10cdc814e470af8cabf1cc11a053e4848500ec84
a4394	GERCEK	201	a8a285138a6ad5e945da80c17e72903bd6cd0c98ee06418fa82a35f6d0582379
s0871	SATIRIK	195	7aa7a89a4283da6d45930a37e3129b0cdae4babbcb1a1e03f55397a25dace921
s1287	SATIRIK	201	470e97c737d7aaed904ebf7993bf3ef618ae912c28cec29f45b4d89319e9627e
s2064	SATIRIK	192	1fdd6fa31ff3aea04cb3365e104cb8cbe2979aeb8fb359082a89e5a88c990af9
a0631	GERCEK	198	37d1d83ec4b224574f425fc774bebf19372e64f4f5149055e12f17f47c84ee3c
a1197	GERCEK	191	c6c282a0af6a5d60ad3bfd0af88673aeb909b7b843daa67e528c5d5b56126d42
a3728	GERCEK	196	2a08c1490132da6b8fac7daf44fa346cb0ed433a8c9714a25fea853c7c326da5
a0988	GERCEK	199	e6d52e020661ad38b28a8d0d9ab0cdcb87607e220f7da9f44b35cad6bc9c7aa5
s1045	SATIRIK	201	feaa5935631d2f32737f8cf54cdbba62be890be94f391457adada8012d50917f
a0104	GERCEK	196	7a6e99c1dfbab5fea6cff4870bdc63ff7d5e0ab2298a56cfdb56555bdb4fd2c6
s1837	SATIRIK	196	111d122a7266442a1bfe0c99c2524d1ffd6b91ddcf0682971deafc408cb6f3af
s2138	SATIRIK	199	360204f8b246d6e933c4725b05d970ccd793156599b84a83e50e417ef6635d21
s1643	SATIRIK	198	53e91ea63cfbaf66a95774ef704529267044dcc15e1cd794d842efb3481ae5a5
